miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-582	hg38:chr5:59703629-59703652:-	134	68.321439	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703630-59703651:-	2	1.019723	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703630-59703652:-	185	94.324375	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703631-59703652:-	39	19.884598	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703631-59703653:-	1	0.509861	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703632-59703652:-	1	0.509861	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703665-59703685:-	1	0.509861	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703666-59703687:-	1	0.509861	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703666-59703688:-	1	0.509861	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703666-59703689:-	14	7.138061	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703667-59703689:-	5	2.549307	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703669-59703689:-	1	0.509861	N	mature,MIMAT0003247
hsa-mir-584	hg38:chr5:149062373-149062395:-	9	4.588753	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062374-149062395:-	19	9.687368	N	mature,MIMAT0003249
hsa-mir-585	hg38:chr5:169263613-169263635:-	1	0.509861	N	mature,MIMAT0003250
hsa-mir-589	hg38:chr7:5495834-5495858:-	2	1.019723	N	mature,MIMAT0003256
hsa-mir-589	hg38:chr7:5495835-5495858:-	10	5.098615	N	mature,MIMAT0003256
hsa-mir-589	hg38:chr7:5495872-5495894:-	1	0.509861	N	mature,MIMAT0004799
hsa-mir-589	hg38:chr7:5495872-5495895:-	103	52.515733	N	mature,MIMAT0004799
hsa-mir-589	hg38:chr7:5495873-5495895:-	41	20.904321	N	mature,MIMAT0004799
hsa-mir-589	hg38:chr7:5495874-5495895:-	106	54.045318	N	mature,MIMAT0004799
hsa-mir-589	hg38:chr7:5495875-5495895:-	2	1.019723	N	mature,MIMAT0004799
hsa-mir-590	hg38:chr7:74191213-74191235:+	17	8.667645	N	mature,MIMAT0003258
hsa-mir-590	hg38:chr7:74191214-74191235:+	1	0.509861	N	mature,MIMAT0003258
hsa-mir-590	hg38:chr7:74191215-74191235:+	1	0.509861	N	mature,MIMAT0003258
hsa-mir-590	hg38:chr7:74191252-74191274:+	2	1.019723	N	mature,MIMAT0004801
hsa-mir-590	hg38:chr7:74191253-74191274:+	1	0.509861	N	mature,MIMAT0004801
hsa-mir-592	hg38:chr7:127058146-127058170:-	1	0.509861	N	mature,MIMAT0003260
hsa-mir-592	hg38:chr7:127058148-127058170:-	7	3.569030	N	mature,MIMAT0003260
hsa-mir-592	hg38:chr7:127058149-127058170:-	2	1.019723	N	mature,MIMAT0003260
hsa-mir-592	hg38:chr7:127058149-127058171:-	1	0.509861	N	mature,MIMAT0003260
hsa-mir-596	hg38:chr8:1817216-1817239:+	1	0.509861	N	precursor
hsa-mir-598	hg38:chr8:11035220-11035243:-	1	0.509861	N	mature,MIMAT0003266
hsa-mir-598	hg38:chr8:11035221-11035243:-	29	14.785983	N	mature,MIMAT0003266
hsa-mir-598	hg38:chr8:11035222-11035243:-	2	1.019723	N	mature,MIMAT0003266
hsa-mir-607	hg38:chr10:96828723-96828746:-	1	0.509861	N	unannotated
hsa-mir-615	hg38:chr12:54034010-54034031:+	8	4.078892	N	mature,MIMAT0003283
hsa-mir-615	hg38:chr12:54034010-54034032:+	14	7.138061	N	mature,MIMAT0003283
hsa-mir-616	hg38:chr12:57519183-57519205:-	1	0.509861	N	mature,MIMAT0004805
hsa-mir-616	hg38:chr12:57519222-57519244:-	1	0.509861	N	mature,MIMAT0003284
hsa-mir-616	hg38:chr12:57519222-57519245:-	2	1.019723	N	mature,MIMAT0003284
hsa-mir-625	hg38:chr14:65471116-65471137:+	2	1.019723	N	mature,MIMAT0003294
hsa-mir-625	hg38:chr14:65471116-65471138:+	1	0.509861	N	mature,MIMAT0003294
hsa-mir-625	hg38:chr14:65471152-65471173:+	3	1.529584	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471152-65471174:+	8	4.078892	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471152-65471175:+	7	3.569030	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471152-65471176:+	1	0.509861	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471153-65471173:+	9	4.588753	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471153-65471174:+	90	45.887534	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471153-65471175:+	498	253.911020	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471153-65471176:+	55	28.042382	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471154-65471174:+	1	0.509861	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471154-65471175:+	31	15.805706	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471154-65471176:+	3	1.529584	N	mature,MIMAT0004808
hsa-mir-627	hg38:chr15:42199630-42199652:-	1	0.509861	N	mature,MIMAT0003296
hsa-mir-628	hg38:chr15:55372952-55372975:-	1	0.509861	N	mature,MIMAT0003297
hsa-mir-628	hg38:chr15:55372953-55372975:-	1	0.509861	N	mature,MIMAT0003297
hsa-mir-628	hg38:chr15:55372953-55372976:-	1	0.509861	N	mature,MIMAT0003297
hsa-mir-628	hg38:chr15:55372955-55372976:-	1	0.509861	N	mature,MIMAT0003297
hsa-mir-628	hg38:chr15:55372990-55373012:-	4	2.039446	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372991-55373012:-	21	10.707091	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372991-55373013:-	7	3.569030	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372992-55373012:-	4	2.039446	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372992-55373013:-	3	1.529584	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372993-55373013:-	1	0.509861	N	mature,MIMAT0004809
hsa-mir-629	hg38:chr15:70079387-70079409:-	3	1.529584	N	mature,MIMAT0003298
hsa-mir-629	hg38:chr15:70079388-70079409:-	2	1.019723	N	mature,MIMAT0003298
hsa-mir-629	hg38:chr15:70079419-70079444:-	1	0.509861	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079421-70079444:-	12	6.118338	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079422-70079444:-	1	0.509861	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079424-70079445:-	1	0.509861	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079425-70079448:-	28	14.276122	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079426-70079448:-	127	64.752409	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079427-70079448:-	39	19.884598	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079427-70079449:-	2	1.019723	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079428-70079448:-	1	0.509861	N	mature,MIMAT0004810
hsa-mir-639	hg38:chr19:14529612-14529629:+	1	0.509861	N	mature,MIMAT0003309
hsa-mir-642a	hg38:chr19:45674942-45674965:+	1	0.509861	N	mature,MIMAT0003312
hsa-mir-642a	hg38:chr19:45674943-45674964:+	2	1.019723	N	mature,MIMAT0003312
hsa-mir-642a	hg38:chr19:45674943-45674965:+	9	4.588753	N	mature,MIMAT0003312
hsa-mir-642b	hg38:chr19:45674976-45674998:-	1	0.509861	N	mature,MIMAT0022736
hsa-mir-6502	hg38:chr12:66251091-66251113:+	2	1.019723	N	mature,MIMAT0025460
hsa-mir-6509	hg38:chr7:135207043-135207065:-	1	0.509861	N	mature,MIMAT0025474
hsa-mir-6509	hg38:chr7:135207044-135207065:-	1	0.509861	N	mature,MIMAT0025474
hsa-mir-651	hg38:chrX:8126980-8127002:+	1	0.509861	N	mature,MIMAT0003321
hsa-mir-6510	hg38:chr17:41517164-41517187:-	1	0.509861	N	mature,MIMAT0025477
hsa-mir-6510	hg38:chr17:41517165-41517187:-	58	29.571966	N	mature,MIMAT0025477
hsa-mir-6510	hg38:chr17:41517166-41517187:-	58	29.571966	N	mature,MIMAT0025477
hsa-mir-6510	hg38:chr17:41517167-41517187:-	1	0.509861	N	mature,MIMAT0025477
hsa-mir-6511b-1	hg38:chr16:2106680-2106701:-	1	0.509861	N	mature,MIMAT0025848
hsa-mir-6511b-2	hg38:chr16:15134076-15134099:-	1	0.509861	N	mature,MIMAT0025848
hsa-mir-652	hg38:chrX:110055389-110055409:+	1	0.509861	N	mature,MIMAT0003322
hsa-mir-652	hg38:chrX:110055389-110055410:+	13	6.628199	N	mature,MIMAT0003322
hsa-mir-652	hg38:chrX:110055389-110055411:+	4	2.039446	N	mature,MIMAT0003322
hsa-mir-653	hg38:chr7:93482782-93482804:-	1	0.509861	N	mature,MIMAT0026625
hsa-mir-653	hg38:chr7:93482819-93482841:-	14	7.138061	N	mature,MIMAT0003328
hsa-mir-653	hg38:chr7:93482820-93482841:-	1	0.509861	N	mature,MIMAT0003328
hsa-mir-654	hg38:chr14:101040233-101040254:+	1	0.509861	N	mature,MIMAT0003330
hsa-mir-654	hg38:chr14:101040233-101040255:+	1	0.509861	N	mature,MIMAT0003330
hsa-mir-654	hg38:chr14:101040234-101040256:+	2	1.019723	N	mature,MIMAT0003330
hsa-mir-654	hg38:chr14:101040267-101040288:+	1	0.509861	N	mature,MIMAT0004814
hsa-mir-654	hg38:chr14:101040267-101040289:+	11	5.608476	N	mature,MIMAT0004814
hsa-mir-654	hg38:chr14:101040268-101040289:+	2	1.019723	N	mature,MIMAT0004814
hsa-mir-654	hg38:chr14:101040269-101040289:+	16	8.157784	N	mature,MIMAT0004814
hsa-mir-654	hg38:chr14:101040269-101040290:+	26	13.256399	N	mature,MIMAT0004814
hsa-mir-654	hg38:chr14:101040269-101040291:+	8	4.078892	N	mature,MIMAT0004814
hsa-mir-654	hg38:chr14:101040269-101040292:+	3	1.529584	N	mature,MIMAT0004814
hsa-mir-655	hg38:chr14:101049572-101049593:+	1	0.509861	N	mature,MIMAT0026626
hsa-mir-655	hg38:chr14:101049610-101049632:+	13	6.628199	N	mature,MIMAT0003331
hsa-mir-655	hg38:chr14:101049611-101049632:+	1	0.509861	N	mature,MIMAT0003331
hsa-mir-656	hg38:chr14:101066766-101066787:+	2	1.019723	N	mature,MIMAT0003332
hsa-mir-659	hg38:chr22:37847732-37847754:-	1	0.509861	N	mature,MIMAT0022710
hsa-mir-659	hg38:chr22:37847733-37847755:-	2	1.019723	N	mature,MIMAT0022710
hsa-mir-659	hg38:chr22:37847734-37847756:-	1	0.509861	N	mature,MIMAT0022710
hsa-mir-660	hg38:chrX:50013256-50013278:+	10	5.098615	N	mature,MIMAT0003338
hsa-mir-660	hg38:chrX:50013256-50013279:+	34	17.335291	N	mature,MIMAT0003338
hsa-mir-660	hg38:chrX:50013256-50013280:+	1	0.509861	N	mature,MIMAT0003338
hsa-mir-660	hg38:chrX:50013256-50013281:+	1	0.509861	N	mature,MIMAT0003338
hsa-mir-660	hg38:chrX:50013256-50013286:+	1	0.509861	N	mature,MIMAT0003338
hsa-mir-660	hg38:chrX:50013258-50013279:+	1	0.509861	N	mature,MIMAT0003338
hsa-mir-664a	hg38:chr1:220200547-220200570:-	1	0.509861	N	mature,MIMAT0005949
hsa-mir-664a	hg38:chr1:220200548-220200570:-	2	1.019723	N	mature,MIMAT0005949
hsa-mir-664a	hg38:chr1:220200548-220200572:-	3	1.529584	N	mature,MIMAT0005949
hsa-mir-664a	hg38:chr1:220200549-220200570:-	1	0.509861	N	mature,MIMAT0005949
hsa-mir-664a	hg38:chr1:220200549-220200571:-	1	0.509861	N	mature,MIMAT0005949
hsa-mir-664a	hg38:chr1:220200549-220200572:-	42	21.414182	N	mature,MIMAT0005949
hsa-mir-664a	hg38:chr1:220200550-220200572:-	13	6.628199	N	mature,MIMAT0005949
hsa-mir-664a	hg38:chr1:220200587-220200608:-	1	0.509861	N	mature,MIMAT0005948
hsa-mir-664a	hg38:chr1:220200587-220200609:-	2	1.019723	N	mature,MIMAT0005948
hsa-mir-664a	hg38:chr1:220200587-220200610:-	1	0.509861	N	mature,MIMAT0005948
hsa-mir-664a	hg38:chr1:220200588-220200610:-	5	2.549307	N	mature,MIMAT0005948
hsa-mir-664a	hg38:chr1:220200589-220200610:-	1	0.509861	N	mature,MIMAT0005948
hsa-mir-664b	hg38:chrX:154768596-154768618:+	1	0.509861	N	mature,MIMAT0022271
hsa-mir-664b	hg38:chrX:154768596-154768620:+	1	0.509861	N	mature,MIMAT0022271
hsa-mir-664b	hg38:chrX:154768635-154768656:+	1	0.509861	N	mature,MIMAT0022272
hsa-mir-664b	hg38:chrX:154768635-154768657:+	8	4.078892	N	mature,MIMAT0022272
hsa-mir-664b	hg38:chrX:154768635-154768658:+	1	0.509861	N	mature,MIMAT0022272
hsa-mir-664b	hg38:chrX:154768636-154768657:+	1	0.509861	N	mature,MIMAT0022272
hsa-mir-665	hg38:chr14:100875041-100875063:+	4	2.039446	N	unannotated
hsa-mir-665	hg38:chr14:100875068-100875089:+	1	0.509861	N	mature,MIMAT0004952
hsa-mir-671	hg38:chr7:151238449-151238472:+	4	2.039446	N	mature,MIMAT0003880
hsa-mir-671	hg38:chr7:151238449-151238473:+	6	3.059169	N	mature,MIMAT0003880
hsa-mir-671	hg38:chr7:151238449-151238474:+	1	0.509861	N	mature,MIMAT0003880
hsa-mir-671	hg38:chr7:151238450-151238473:+	1	0.509861	N	mature,MIMAT0003880
hsa-mir-671	hg38:chr7:151238488-151238509:+	1	0.509861	N	mature,MIMAT0004819
hsa-mir-6716	hg38:chr11:118644048-118644070:+	5	2.549307	N	mature,MIMAT0025845
hsa-mir-6718	hg38:chr18:3885363-3885385:+	1	0.509861	N	mature,MIMAT0025849
hsa-mir-6731	hg38:chr1:24919390-24919412:-	1	0.509861	N	mature,MIMAT0027363
hsa-mir-6733	hg38:chr1:43171651-43171672:-	1	0.509861	N	mature,MIMAT0027368
hsa-mir-675	hg38:chr11:1996766-1996788:-	130	66.281993	N	mature,MIMAT0006790
hsa-mir-675	hg38:chr11:1996767-1996788:-	3	1.529584	N	mature,MIMAT0006790
hsa-mir-6755	hg38:chr11:86278337-86278360:+	1	0.509861	N	mature,MIMAT0027410
hsa-mir-6755	hg38:chr11:86278338-86278360:+	1	0.509861	N	mature,MIMAT0027410
hsa-mir-6781	hg38:chr17:42823880-42823902:-	1	0.509861	N	mature,MIMAT0027463
hsa-mir-6784	hg38:chr17:45114367-45114390:-	1	0.509861	N	mature,MIMAT0027469
hsa-mir-6806	hg38:chr19:58334730-58334750:+	1	0.509861	N	mature,MIMAT0027513
hsa-mir-6806	hg38:chr19:58334730-58334752:+	2	1.019723	N	mature,MIMAT0027513
hsa-mir-6811	hg38:chr2:237510933-237510955:+	1	0.509861	N	mature,MIMAT0027522
hsa-mir-6853	hg38:chr9:35732974-35732996:+	1	0.509861	N	mature,MIMAT0027607
hsa-mir-6854	hg38:chr9:98229189-98229212:-	1	0.509861	N	mature,MIMAT0027608
hsa-mir-6854	hg38:chr9:98229189-98229214:-	1	0.509861	N	mature,MIMAT0027608
hsa-mir-6854	hg38:chr9:98229190-98229213:-	1	0.509861	N	mature,MIMAT0027608
hsa-mir-6860	hg38:chr11:67045682-67045705:+	1	0.509861	N	mature,MIMAT0027622
hsa-mir-6870	hg38:chr20:10649635-10649657:-	1	0.509861	N	mature,MIMAT0027641
hsa-mir-6870	hg38:chr20:10649638-10649659:-	1	0.509861	N	mature,MIMAT0027641
hsa-mir-6874	hg38:chr7:5711840-5711863:-	4	2.039446	N	mature,MIMAT0027649
hsa-mir-6885	hg38:chr19:6389675-6389700:-	1	0.509861	N	mature,MIMAT0027670
hsa-mir-6892	hg38:chr7:143382686-143382707:+	1	0.509861	N	mature,MIMAT0027684
hsa-mir-6892	hg38:chr7:143382686-143382708:+	3	1.529584	N	mature,MIMAT0027684
hsa-mir-6892	hg38:chr7:143382686-143382709:+	1	0.509861	N	mature,MIMAT0027684
hsa-mir-6892	hg38:chr7:143382687-143382709:+	1	0.509861	N	mature,MIMAT0027684
hsa-mir-7-1	hg38:chr9:83969770-83969793:-	6	3.059169	N	mature,MIMAT0004553
hsa-mir-7-1	hg38:chr9:83969771-83969787:-	1	0.509861	N	mature,MIMAT0004553
hsa-mir-7-1	hg38:chr9:83969771-83969793:-	124	63.222824	N	mature,MIMAT0004553
hsa-mir-7-1	hg38:chr9:83969772-83969793:-	8	4.078892	N	mature,MIMAT0004553
hsa-mir-7-1	hg38:chr9:83969811-83969835:-	1	0.509861	N	mature,MIMAT0000252
hsa-mir-7-2	hg38:chr15:88611856-88611878:+	1	0.509861	N	mature,MIMAT0000252
hsa-mir-7-2	hg38:chr15:88611897-88611918:+	1	0.509861	N	mature,MIMAT0004554
hsa-mir-7-3	hg38:chr19:4770700-4770723:+	1	0.509861	N	mature,MIMAT0000252
hsa-mir-708	hg38:chr11:79402029-79402052:-	1	0.509861	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402031-79402051:-	1	0.509861	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402031-79402052:-	17	8.667645	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402031-79402053:-	88	44.867811	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402031-79402054:-	90	45.887534	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402032-79402053:-	6	3.059169	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402032-79402054:-	25	12.746537	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402033-79402054:-	14	7.138061	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402077-79402098:-	1	0.509861	N	mature,MIMAT0004926
hsa-mir-708	hg38:chr11:79402077-79402099:-	5	2.549307	N	mature,MIMAT0004926
hsa-mir-708	hg38:chr11:79402077-79402100:-	117	59.653794	N	mature,MIMAT0004926
hsa-mir-708	hg38:chr11:79402078-79402099:-	6	3.059169	N	mature,MIMAT0004926
hsa-mir-708	hg38:chr11:79402078-79402100:-	99	50.476287	N	mature,MIMAT0004926
hsa-mir-708	hg38:chr11:79402079-79402100:-	1	0.509861	N	mature,MIMAT0004926
hsa-mir-7155	hg38:chr11:64341843-64341863:-	1	0.509861	N	mature,MIMAT0028221
hsa-mir-7156	hg38:chr1:77060143-77060166:+	2	1.019723	N	mature,MIMAT0028222
hsa-mir-744	hg38:chr17:12081909-12081929:+	3	1.529584	N	mature,MIMAT0004945
hsa-mir-744	hg38:chr17:12081909-12081930:+	5	2.549307	N	mature,MIMAT0004945
hsa-mir-744	hg38:chr17:12081909-12081931:+	8	4.078892	N	mature,MIMAT0004945
hsa-mir-744	hg38:chr17:12081909-12081932:+	1	0.509861	N	mature,MIMAT0004945
hsa-mir-744	hg38:chr17:12081960-12081983:+	1	0.509861	N	mature,MIMAT0004946
hsa-mir-744	hg38:chr17:12081960-12081984:+	1	0.509861	N	mature,MIMAT0004946
hsa-mir-744	hg38:chr17:12081966-12081987:+	8	4.078892	N	mature,MIMAT0004946
hsa-mir-758	hg38:chr14:101026035-101026055:+	1	0.509861	N	mature,MIMAT0022929
hsa-mir-758	hg38:chr14:101026035-101026056:+	3	1.529584	N	mature,MIMAT0022929
hsa-mir-758	hg38:chr14:101026035-101026057:+	26	13.256399	N	mature,MIMAT0022929
hsa-mir-758	hg38:chr14:101026071-101026091:+	3	1.529584	N	mature,MIMAT0003879
hsa-mir-758	hg38:chr14:101026071-101026092:+	13	6.628199	N	mature,MIMAT0003879
hsa-mir-758	hg38:chr14:101026071-101026093:+	38	19.374736	N	mature,MIMAT0003879
hsa-mir-760	hg38:chr1:93846843-93846867:+	1	0.509861	N	unannotated
hsa-mir-766	hg38:chrX:119646763-119646785:-	4	2.039446	N	mature,MIMAT0003888
hsa-mir-767	hg38:chrX:152393480-152393504:-	2	1.019723	N	mature,MIMAT0003882
hsa-mir-767	hg38:chrX:152393481-152393504:-	5	2.549307	N	mature,MIMAT0003882
hsa-mir-767	hg38:chrX:152393482-152393504:-	2	1.019723	N	mature,MIMAT0003882
hsa-mir-769	hg38:chr19:46018939-46018961:+	3	1.529584	N	precursor
hsa-mir-769	hg38:chr19:46018960-46018982:+	7	3.569030	N	mature,MIMAT0003886
hsa-mir-769	hg38:chr19:46018960-46018983:+	1	0.509861	N	mature,MIMAT0003886
hsa-mir-769	hg38:chr19:46018961-46018982:+	6	3.059169	N	mature,MIMAT0003886
hsa-mir-769	hg38:chr19:46018961-46018983:+	8	4.078892	N	mature,MIMAT0003886
hsa-mir-769	hg38:chr19:46019000-46019021:+	1	0.509861	N	mature,MIMAT0003887
hsa-mir-7702	hg38:chr9:111271193-111271215:-	1	0.509861	N	mature,MIMAT0030017
hsa-mir-7705	hg38:chr8:100703001-100703024:-	1	0.509861	N	mature,MIMAT0030020
hsa-mir-7706	hg38:chr15:85380639-85380662:+	1	0.509861	N	mature,MIMAT0030021
hsa-mir-7706	hg38:chr15:85380639-85380663:+	2	1.019723	N	mature,MIMAT0030021
hsa-mir-7854	hg38:chr16:81533942-81533964:+	1	0.509861	N	mature,MIMAT0030429
hsa-mir-874	hg38:chr5:137647580-137647603:-	1	0.509861	N	mature,MIMAT0004911
hsa-mir-874	hg38:chr5:137647580-137647604:-	7	3.569030	N	mature,MIMAT0004911
hsa-mir-874	hg38:chr5:137647581-137647603:-	6	3.059169	N	mature,MIMAT0004911
hsa-mir-874	hg38:chr5:137647581-137647604:-	50	25.493074	N	mature,MIMAT0004911
hsa-mir-874	hg38:chr5:137647582-137647603:-	1	0.509861	N	mature,MIMAT0004911
hsa-mir-874	hg38:chr5:137647582-137647604:-	25	12.746537	N	mature,MIMAT0004911
hsa-mir-874	hg38:chr5:137647583-137647604:-	2	1.019723	N	mature,MIMAT0004911
hsa-mir-874	hg38:chr5:137647585-137647604:-	1	0.509861	N	mature,MIMAT0004911
hsa-mir-874	hg38:chr5:137647618-137647641:-	1	0.509861	N	mature,MIMAT0026718
hsa-mir-877	hg38:chr6:30584332-30584355:+	1	0.509861	N	mature,MIMAT0004949
hsa-mir-885	hg38:chr3:10394531-10394553:-	5	2.549307	N	mature,MIMAT0004947
hsa-mir-887	hg38:chr5:15935189-15935211:+	1	0.509861	N	mature,MIMAT0026720
hsa-mir-887	hg38:chr5:15935229-15935251:+	6	3.059169	N	mature,MIMAT0004951
hsa-mir-887	hg38:chr5:15935229-15935252:+	2	1.019723	N	mature,MIMAT0004951
hsa-mir-887	hg38:chr5:15935229-15935253:+	5	2.549307	N	mature,MIMAT0004951
hsa-mir-887	hg38:chr5:15935229-15935254:+	2	1.019723	N	mature,MIMAT0004951
hsa-mir-889	hg38:chr14:101047946-101047969:+	1	0.509861	N	mature,MIMAT0004921
hsa-mir-889	hg38:chr14:101047949-101047969:+	1	0.509861	N	mature,MIMAT0004921
hsa-mir-889	hg38:chr14:101047949-101047970:+	29	14.785983	N	mature,MIMAT0004921
hsa-mir-889	hg38:chr14:101047949-101047971:+	4	2.039446	N	mature,MIMAT0004921
hsa-mir-9-1	hg38:chr1:156420391-156420413:-	1	0.509861	N	mature,MIMAT0000441
hsa-mir-9-1	hg38:chr1:156420392-156420413:-	2	1.019723	N	mature,MIMAT0000441
hsa-mir-9-1	hg38:chr1:156420392-156420414:-	4	2.039446	N	mature,MIMAT0000441
hsa-mir-9-1	hg38:chr1:156420392-156420415:-	531	270.736449	N	mature,MIMAT0000441
hsa-mir-9-1	hg38:chr1:156420392-156420416:-	1	0.509861	N	mature,MIMAT0000441
hsa-mir-9-1	hg38:chr1:156420393-156420414:-	1	0.509861	N	mature,MIMAT0000441
hsa-mir-9-1	hg38:chr1:156420393-156420415:-	173	88.206037	N	mature,MIMAT0000441
hsa-mir-9-1	hg38:chr1:156420394-156420415:-	6	3.059169	N	mature,MIMAT0000441
hsa-mir-9-2	hg38:chr5:88666865-88666885:-	1	0.509861	N	mature,MIMAT0000442
hsa-mir-9-2	hg38:chr5:88666866-88666888:-	1	0.509861	N	mature,MIMAT0000442
hsa-mir-9-2	hg38:chr5:88666902-88666923:-	1	0.509861	N	mature,MIMAT0000441
hsa-mir-9-2	hg38:chr5:88666902-88666924:-	4	2.039446	N	mature,MIMAT0000441
hsa-mir-9-2	hg38:chr5:88666902-88666925:-	545	277.874510	N	mature,MIMAT0000441
hsa-mir-9-2	hg38:chr5:88666902-88666926:-	1	0.509861	N	mature,MIMAT0000441
hsa-mir-9-2	hg38:chr5:88666903-88666924:-	1	0.509861	N	mature,MIMAT0000441
hsa-mir-9-2	hg38:chr5:88666903-88666925:-	181	92.284929	N	mature,MIMAT0000441
hsa-mir-9-2	hg38:chr5:88666904-88666925:-	4	2.039446	N	mature,MIMAT0000441
hsa-mir-9-3	hg38:chr15:89368032-89368053:+	5	2.549307	N	mature,MIMAT0000441
hsa-mir-9-3	hg38:chr15:89368032-89368054:+	191	97.383544	N	mature,MIMAT0000441
hsa-mir-9-3	hg38:chr15:89368032-89368055:+	577	294.190077	N	mature,MIMAT0000441
hsa-mir-9-3	hg38:chr15:89368033-89368054:+	1	0.509861	N	mature,MIMAT0000441
hsa-mir-9-3	hg38:chr15:89368033-89368055:+	5	2.549307	N	mature,MIMAT0000441
hsa-mir-9-3	hg38:chr15:89368034-89368055:+	1	0.509861	N	mature,MIMAT0000441
hsa-mir-9-3	hg38:chr15:89368034-89368056:+	1	0.509861	N	mature,MIMAT0000441
hsa-mir-9-3	hg38:chr15:89368072-89368094:+	1	0.509861	N	mature,MIMAT0000442
hsa-mir-9-3	hg38:chr15:89368072-89368095:+	5	2.549307	N	mature,MIMAT0000442
hsa-mir-92a-1	hg38:chr13:91351324-91351347:+	5	2.549307	N	mature,MIMAT0004507
hsa-mir-92a-1	hg38:chr13:91351361-91351382:+	1	0.509861	N	mature,MIMAT0000092
hsa-mir-92a-1	hg38:chr13:91351361-91351383:+	1515	772.440151	N	mature,MIMAT0000092
hsa-mir-92a-1	hg38:chr13:91351361-91351384:+	176	89.735622	N	mature,MIMAT0000092
hsa-mir-92a-1	hg38:chr13:91351361-91351385:+	9	4.588753	N	mature,MIMAT0000092
hsa-mir-92a-1	hg38:chr13:91351361-91351386:+	1	0.509861	N	mature,MIMAT0000092
hsa-mir-92a-1	hg38:chr13:91351362-91351383:+	14	7.138061	N	mature,MIMAT0000092
hsa-mir-92a-1	hg38:chr13:91351362-91351384:+	4	2.039446	N	mature,MIMAT0000092
hsa-mir-92a-2	hg38:chrX:134169542-134169566:-	1	0.509861	N	mature,MIMAT0000092
hsa-mir-92a-2	hg38:chrX:134169543-134169566:-	20	10.197230	N	mature,MIMAT0000092
hsa-mir-92a-2	hg38:chrX:134169544-134169565:-	7	3.569030	N	mature,MIMAT0000092
hsa-mir-92a-2	hg38:chrX:134169544-134169566:-	1573	802.012117	N	mature,MIMAT0000092
hsa-mir-92a-2	hg38:chrX:134169545-134169566:-	2	1.019723	N	mature,MIMAT0000092
hsa-mir-92b	hg38:chr1:155195236-155195259:+	1	0.509861	N	mature,MIMAT0003218
hsa-mir-92b	hg38:chr1:155195237-155195255:+	1	0.509861	N	mature,MIMAT0003218
hsa-mir-92b	hg38:chr1:155195237-155195257:+	6	3.059169	N	mature,MIMAT0003218
hsa-mir-92b	hg38:chr1:155195237-155195258:+	21	10.707091	N	mature,MIMAT0003218
